Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,source,State,TotalSamples,Negative,Positive
,2020-09-12,,,,,,,,test,Andaman and Nicobar Islands,44570.0,,3521.0
,2020-09-13,,,,,,,,test,Andaman and Nicobar Islands,45279.0,,3546.0
,2020-09-14,,,,,,,,test,Andaman and Nicobar Islands,45987.0,,3557.0
,2020-09-15,,,,,,,,test,Andaman and Nicobar Islands,46823.0,,3574.0
,2020-09-16,,,,,,,,test,Andaman and Nicobar Islands,47794.0,,3593.0
,2020-09-17,,,,,,,,test,Andaman and Nicobar Islands,48861.0,,3604.0
,2020-09-18,,,,,,,,test,Andaman and Nicobar Islands,50035.0,,3631.0
,2020-09-19,,,,,,,,test,Andaman and Nicobar Islands,50681.0,,3644.0
,2020-09-20,,,,,,,,test,Andaman and Nicobar Islands,51262.0,,3651.0
,2020-09-21,,,,,,,,test,Andaman and Nicobar Islands,52220.0,,3673.0
,2020-09-22,,,,,,,,test,Andaman and Nicobar Islands,52845.0,,3691.0
,2020-09-23,,,,,,,,test,Andaman and Nicobar Islands,53591.0,,3712.0
,2020-09-24,,,,,,,,test,Andaman and Nicobar Islands,52992.0,,3744.0
,2020-09-25,,,,,,,,test,Andaman and Nicobar Islands,55169.0,,3759.0
,2020-09-26,,,,,,,,test,Andaman and Nicobar Islands,56059.0,,3774.0
,2020-09-27,,,,,,,,test,Andaman and Nicobar Islands,56661.0,,3794.0
,2020-09-28,,,,,,,,test,Andaman and Nicobar Islands,57343.0,,3803.0
,2020-09-29,,,,,,,,test,Andaman and Nicobar Islands,58135.0,,3821.0
,2020-09-30,,,,,,,,test,Andaman and Nicobar Islands,58763.0,,3835.0
,2020-10-01,,,,,,,,test,Andaman and Nicobar Islands,59676.0,,3848.0
,2020-10-02,,,,,,,,test,Andaman and Nicobar Islands,60437.0,,3858.0
,2020-10-03,,,,,,,,test,Andaman and Nicobar Islands,61231.0,,3868.0
,2020-10-04,,,,,,,,test,Andaman and Nicobar Islands,62103.0,,3884.0
,2020-10-05,,,,,,,,test,Andaman and Nicobar Islands,63009.0,,3899.0
,2020-04-02,,,,,,,,test,Andhra Pradesh,1800.0,1175,132.0
,2020-04-10,,,,,,,,test,Andhra Pradesh,6374.0,6009,365.0
,2020-04-11,,,,,,,,test,Andhra Pradesh,6958.0,6577,381.0
,2020-04-12,,,,,,,,test,Andhra Pradesh,6958.0,6553,405.0
,2020-04-13,,,,,,,,test,Andhra Pradesh,8755.0,8323,432.0
,2020-04-14,,,,,,,,test,Andhra Pradesh,10505.0,10032,473.0
,2020-04-15,,,,,,,,test,Andhra Pradesh,11613.0,11088,525.0
,2020-04-16,,,,,,,,test,Andhra Pradesh,20235.0,19701,534.0
,2020-04-17,,,,,,,,test,Andhra Pradesh,20235.0,,572.0
,2020-04-18,,,,,,,,test,Andhra Pradesh,21450.0,20487,603.0
,2020-04-19,,,,,,,,test,Andhra Pradesh,26958.0,26311,647.0
,2020-04-20,,,,,,,,test,Andhra Pradesh,30733.0,30011,722.0
,2020-04-21,,,,,,,,test,Andhra Pradesh,35755.0,34998,757.0
,2020-04-22,,,,,,,,test,Andhra Pradesh,41512.0,40699,813.0
,2020-04-23,,,,,,,,test,Andhra Pradesh,48032.0,47139,893.0
,2020-04-24,,,,,,,,test,Andhra Pradesh,54338.0,53383,955.0
,2020-04-25,,,,,,,,test,Andhra Pradesh,61266.0,60250,1016.0
,2020-04-26,,,,,,,,test,Andhra Pradesh,68034.0,66937,1097.0
,2020-04-27,,,,,,,,test,Andhra Pradesh,74551.0,73374,1177.0
,2020-04-28,,,,,,,,test,Andhra Pradesh,80334.0,79075,1259.0
,2020-04-29,,,,,,,,test,Andhra Pradesh,88061.0,86729,1332.0
,2020-04-30,,,,,,,,test,Andhra Pradesh,94558.0,93155,1403.0
,2020-05-01,,,,,,,,test,Andhra Pradesh,102460.0,100997,1463.0
,2020-05-02,,,,,,,,test,Andhra Pradesh,108403.0,106878,1525.0
,2020-05-03,,,,,,,,test,Andhra Pradesh,114937.0,113354,1583.0
,2020-05-04,,,,,,,,test,Andhra Pradesh,125229.0,123579,1650.0
,2020-05-05,,,,,,,,test,Andhra Pradesh,133492.0,131775,1717.0
,2020-05-06,,,,,,,,test,Andhra Pradesh,141274.0,139497,1777.0
,2020-05-07,,,,,,,,test,Andhra Pradesh,149361.0,147528,1833.0
,2020-05-08,,,,,,,,test,Andhra Pradesh,156681.0,154794,1887.0
,2020-05-09,,,,,,,,test,Andhra Pradesh,165069.0,163139,1930.0
,2020-05-10,,,,,,,,test,Andhra Pradesh,173735.0,171755,1980.0
,2020-05-11,,,,,,,,test,Andhra Pradesh,181144.0,179126,2018.0
,2020-05-12,,,,,,,,test,Andhra Pradesh,191874.0,189823,2051.0
,2020-05-13,,,,,,,,test,Andhra Pradesh,201196.0,199059,2137.0
,2020-05-14,,,,,,,,test,Andhra Pradesh,210452.0,208247,2100.0
,2020-05-15,,,,,,,,test,Andhra Pradesh,219490.0,217183,2157.0
,2020-05-17,,,,,,,,test,Andhra Pradesh,238998.0,236618,2230.0
,2020-05-18,,,,,,,,test,Andhra Pradesh,248771.0,246279,2282.0
,2020-05-19,,,,,,,,test,Andhra Pradesh,258450.0,255961,2339.0
,2020-05-20,,,,,,,,test,Andhra Pradesh,267612.0,265052,2407.0
,2020-05-21,,,,,,,,test,Andhra Pradesh,275704.0,273099,2452.0
,2020-05-22,,,,,,,,test,Andhra Pradesh,284119.0,281452,2514.0
,2020-05-23,,,,,,,,test,Andhra Pradesh,292969.0,290255,2561.0
,2020-05-24,,,,,,,,test,Andhra Pradesh,304326.0,301529,2627.0
,2020-05-25,,,,,,,,test,Andhra Pradesh,314566.0,311680,2671.0
,2020-05-26,,,,,,,,test,Andhra Pradesh,322714.0,319731,2719.0
,2020-05-27,,,,,,,,test,Andhra Pradesh,332378.0,329261,2787.0
,2020-05-28,,,,,,,,test,Andhra Pradesh,342236.0,338991,2841.0
,2020-05-29,,,,,,,,test,Andhra Pradesh,353874.0,350544,2874.0
,2020-05-30,,,,,,,,test,Andhra Pradesh,363378.0,359917,2944.0
,2020-05-31,,,,,,,,test,Andhra Pradesh,372748.0,369177,3045.0
,2020-06-01,,,,,,,,test,Andhra Pradesh,383315.0,379639,3118.0
,2020-06-02,,,,,,,,test,Andhra Pradesh,395681.0,391890,3200.0
,2020-06-03,,,,,,,,test,Andhra Pradesh,403747.0,399776,3279.0
,2020-06-04,,,,,,,,test,Andhra Pradesh,413733.0,409621,3377.0
,2020-06-05,,,,,,,,test,Andhra Pradesh,423564.0,419314,3427.0
,2020-06-06,,,,,,,,test,Andhra Pradesh,436335.0,431875,3588.0
,2020-06-07,,,,,,,,test,Andhra Pradesh,454030.0,449371,3718.0
,2020-06-08,,,,,,,,test,Andhra Pradesh,468276.0,463463,3843.0
,2020-06-09,,,,,,,,test,Andhra Pradesh,483361.0,478332,3990.0
,2020-06-10,,,,,,,,test,Andhra Pradesh,498716.0,493469,4126.0
,2020-06-11,,,,,,,,test,Andhra Pradesh,510318.0,504889,4261.0
,2020-06-12,,,,,,,,test,Andhra Pradesh,522093.0,516457,4402.0
,2020-06-13,,,,,,,,test,Andhra Pradesh,536570.0,530712,4588.0
,2020-06-14,,,,,,,,test,Andhra Pradesh,552202.0,546050,4841.0
,2020-06-15,,,,,,,,test,Andhra Pradesh,567375.0,560919,5087.0
,2020-06-16,,,,,,,,test,Andhra Pradesh,583286.0,576566,5280.0
,2020-06-17,,,,,,,,test,Andhra Pradesh,598474.0,591403,5555.0
,2020-06-18,,,,,,,,test,Andhra Pradesh,612397.0,604901,5854.0
,2020-06-19,,,,,,,,test,Andhra Pradesh,630006.0,622045,7961.0
,2020-06-20,,,,,,,,test,Andhra Pradesh,652377.0,643925,8452.0
,2020-06-21,,,,,,,,test,Andhra Pradesh,676828.0,667899,8929.0
,2020-06-22,,,,,,,,test,Andhra Pradesh,693548.0,684176,9372.0
,2020-06-23,,,,,,,,test,Andhra Pradesh,714187.0,704353,9834.0
,2020-06-24,,,,,,,,test,Andhra Pradesh,750234.0,739903,10331.0
,2020-06-25,,,,,,,,test,Andhra Pradesh,769319.0,758435,10884.0
,2020-06-26,,,,,,,,test,Andhra Pradesh,791624.0,780135,11489.0
,2020-06-27,,,,,,,,test,Andhra Pradesh,816082.0,803797,12285.0
,2020-06-28,,,,,,,,test,Andhra Pradesh,841860.0,828762,13098.0
,2020-06-29,,,,,,,,test,Andhra Pradesh,872076.0,858185,13891.0
,2020-06-30,,,,,,,,test,Andhra Pradesh,890190.0,875595,14595.0
,2020-07-01,,,,,,,,test,Andhra Pradesh,918429.0,903177,15252.0
,2020-07-02,,,,,,,,test,Andhra Pradesh,932713.0,916616,16097.0
,2020-07-03,,,,,,,,test,Andhra Pradesh,971611.0,954677,16934.0
,2020-07-04,,,,,,,,test,Andhra Pradesh,996573.0,978874,17699.0
,2020-07-05,,,,,,,,test,Andhra Pradesh,1017140.0,998443,18697.0
,2020-07-06,,,,,,,,test,Andhra Pradesh,1033852.0,1013833,20019.0
,2020-07-07,,,,,,,,test,Andhra Pradesh,1050090.0,1028897,21197.0
,2020-07-08,,,,,,,,test,Andhra Pradesh,1077733.0,1055474,22259.0
,2020-07-09,,,,,,,,test,Andhra Pradesh,1094615.0,1070801,23814.0
,2020-07-10,,,,,,,,test,Andhra Pradesh,1115635.0,1090213,25422.0
,2020-07-11,,,,,,,,test,Andhra Pradesh,1136225.0,1108990,27235.0
,2020-07-12,,,,,,,,test,Andhra Pradesh,1153849.0,1124681,29168.0
,2020-07-13,,,,,,,,test,Andhra Pradesh,1173096.0,1141993,31103.0
,2020-07-14,,,,,,,,test,Andhra Pradesh,1195766.0,1162747,33019.0
,2020-07-15,,,,,,,,test,Andhra Pradesh,1217963.0,1182512,35451.0
,2020-07-16,,,,,,,,test,Andhra Pradesh,1240267.0,1202223,38044.0
,2020-07-17,,,,,,,,test,Andhra Pradesh,1260512.0,1219866,40646.0
,2020-07-18,,,,,,,,test,Andhra Pradesh,1284384.0,1239775,44609.0
,2020-07-19,,,,,,,,test,Andhra Pradesh,1315532.0,1265882,49650.0
,2020-07-20,,,,,,,,test,Andhra Pradesh,1349112.0,1295388,53724.0
,2020-07-21,,,,,,,,test,Andhra Pradesh,1386274.0,1327606,58668.0
,2020-07-22,,,,,,,,test,Andhra Pradesh,1435827.0,1371114,64713.0
,2020-07-23,,,,,,,,test,Andhra Pradesh,1493879.0,1421168,72711.0
,2020-07-24,,,,,,,,test,Andhra Pradesh,1541993.0,1461135,80858.0
,2020-07-25,,,,,,,,test,Andhra Pradesh,1595674.0,1507003,88671.0
,2020-07-26,,,,,,,,test,Andhra Pradesh,1643319.0,1547021,96298.0
,2020-07-27,,,,,,,,test,Andhra Pradesh,1686446.0,1584097,102349.0
,2020-07-28,,,,,,,,test,Andhra Pradesh,1749425.0,1639128,110297.0
,2020-07-29,,,,,,,,test,Andhra Pradesh,1820009.0,1699619,120390.0
,2020-07-30,,,,,,,,test,Andhra Pradesh,1890077.0,1759520,130557.0
,2020-07-31,,,,,,,,test,Andhra Pradesh,1951776.0,1810843,140933.0
,2020-08-01,,,,,,,,test,Andhra Pradesh,2012573.0,1862364,150209.0
,2020-08-02,,,,,,,,test,Andhra Pradesh,2065407.0,1906643,158764.0
,2020-08-03,,,,,,,,test,Andhra Pradesh,2110923.0,1944337,166586.0
,2020-08-04,,,,,,,,test,Andhra Pradesh,2175070.0,1998737,176333.0
,2020-08-05,,,,,,,,test,Andhra Pradesh,2235646.0,2049185,186461.0
,2020-08-06,,,,,,,,test,Andhra Pradesh,2299332.0,2102543,196789.0
,2020-08-07,,,,,,,,test,Andhra Pradesh,2362270.0,2155310,206960.0
,2020-08-08,,,,,,,,test,Andhra Pradesh,2424393.0,2207353,217040.0
,2020-08-09,,,,,,,,test,Andhra Pradesh,2487305.0,2259445,227860.0
,2020-08-10,,,,,,,,test,Andhra Pradesh,2534304.0,2298779,235525.0
,2020-08-11,,,,,,,,test,Andhra Pradesh,2592619.0,2348070,
,2020-08-12,,,,,,,,test,Andhra Pradesh,2649767.0,2395621,
,2020-08-13,,,,,,,,test,Andhra Pradesh,2705459.0,2441317,
,2020-08-14,,,,,,,,test,Andhra Pradesh,2758485.0,2485400,
,2020-08-15,,,,,,,,test,Andhra Pradesh,2812197.0,2530380,
,2020-08-16,,,,,,,,test,Andhra Pradesh,2860943.0,2571114,
,2020-08-17,,,,,,,,test,Andhra Pradesh,2905521.0,2608912,
,2020-08-18,,,,,,,,test,Andhra Pradesh,2961611.0,2658245,
,2020-08-19,,,,,,,,test,Andhra Pradesh,3019296.0,2703293,
,2020-08-20,,,,,,,,test,Andhra Pradesh,3074847.0,2749451,
,2020-08-21,,,,,,,,test,Andhra Pradesh,3129857.0,2794917,
,2020-08-22,,,,,,,,test,Andhra Pradesh,3191326.0,2846110,
,2020-08-23,,,,,,,,test,Andhra Pradesh,3238038.0,2884927,
,2020-08-24,,,,,,,,test,Andhra Pradesh,3292501.0,2930789,
,2020-08-25,,,,,,,,test,Andhra Pradesh,3356852.0,2985213,
,2020-08-26,,,,,,,,test,Andhra Pradesh,3418690.0,3036221,
,2020-08-27,,,,,,,,test,Andhra Pradesh,3479990.0,3086900,
,2020-08-28,,,,,,,,test,Andhra Pradesh,3541321.0,3137705,
,2020-08-29,,,,,,,,test,Andhra Pradesh,3603345.0,3189181,
,2020-08-30,,,,,,,,test,Andhra Pradesh,3666422.0,3241655,
,2020-08-31,,,,,,,,test,Andhra Pradesh,3722912.0,3288141,
,2020-09-01,,,,,,,,test,Andhra Pradesh,3782746.0,3337607,
,2020-09-02,,,,,,,,test,Andhra Pradesh,3843550.0,3388019,
,2020-09-03,,,,,,,,test,Andhra Pradesh,3905775.0,3442940,
,2020-09-04,,,,,,,,test,Andhra Pradesh,3965694.0,3492083,
,2020-09-05,,,,,,,,test,Andhra Pradesh,4035317.0,3547986,
,2020-09-06,,,,,,,,test,Andhra Pradesh,4107890.0,3612660,
,2020-09-07,,,,,,,,test,Andhra Pradesh,4166077.0,3659584,
,2020-09-08,,,,,,,,test,Andhra Pradesh,4237070.0,3719976,
,2020-09-09,,,,,,,,test,Andhra Pradesh,4308762.0,3781250,
,2020-09-10,,,,,,,,test,Andhra Pradesh,4380991.0,3843304,
,2020-09-11,,,,,,,,test,Andhra Pradesh,4452128.0,3904442,
,2020-09-12,,,,,,,,test,Andhra Pradesh,4527593.0,3970006,
,2020-09-13,,,,,,,,test,Andhra Pradesh,4599826.0,4032703,
,2020-09-14,,,,,,,,test,Andhra Pradesh,4661355.0,4086276,
,2020-09-15,,,,,,,,test,Andhra Pradesh,4731866.0,4147941,
,2020-09-16,,,,,,,,test,Andhra Pradesh,4806879.0,4214119,
,2020-09-17,,,,,,,,test,Andhra Pradesh,4884371.0,4282909,
,2020-09-18,,,,,,,,test,Andhra Pradesh,4959081.0,4349523,
,2020-09-19,,,,,,,,test,Andhra Pradesh,5033676.0,,
,2020-09-20,,,,,,,,test,Andhra Pradesh,5104131.0,,
,2020-09-21,,,,,,,,test,Andhra Pradesh,5160700.0,4528951,
,2020-09-22,,,,,,,,test,Andhra Pradesh,5229529.0,4590227,
,2020-09-23,,,,,,,,test,Andhra Pradesh,5302367.0,4655837,
,2020-09-24,,,,,,,,test,Andhra Pradesh,5378367.0,4723982,
,2020-09-25,,,,,,,,test,Andhra Pradesh,5447796.0,4786338,
,2020-09-26,,,,,,,,test,Andhra Pradesh,5523786.0,4855035,
,2020-09-27,,,,,,,,test,Andhra Pradesh,5600202.0,4924528,
,2020-09-28,,,,,,,,test,Andhra Pradesh,5666323.0,4985162,
,2020-09-29,,,,,,,,test,Andhra Pradesh,5734752.0,5047401,
,2020-09-30,,,,,,,,test,Andhra Pradesh,5806558.0,5113074,
,2020-10-01,,,,,,,,test,Andhra Pradesh,5878135.0,5177900,
,2020-10-02,,,,,,,,test,Andhra Pradesh,5948534.0,5241744,
,2020-10-03,,,,,,,,test,Andhra Pradesh,6021395.0,5308381,
,2020-10-04,,,,,,,,test,Andhra Pradesh,6094206.0,,
,2020-10-05,,,,,,,,test,Andhra Pradesh,6150351.0,5426839,
,2020-10-06,,,,,,,,test,Andhra Pradesh,6216240.0,5486933,
,2020-04-09,,,,,,,,test,Arunachal Pradesh,206.0,185,1.0
,2020-04-14,,,,,,,,test,Arunachal Pradesh,280.0,250,1.0
,2020-04-17,,,,,,,,test,Arunachal Pradesh,363.0,338,1.0
,2020-04-18,,,,,,,,test,Arunachal Pradesh,389.0,358,1.0
,2020-04-20,,,,,,,,test,Arunachal Pradesh,439.0,405,1.0
,2020-04-21,,,,,,,,test,Arunachal Pradesh,454.0,433,1.0
,2020-04-22,,,,,,,,test,Arunachal Pradesh,496.0,441,2.0
,2020-04-24,,,,,,,,test,Arunachal Pradesh,526.0,508,2.0
,2020-04-26,,,,,,,,test,Arunachal Pradesh,568.0,529,2.0
,2020-04-27,,,,,,,,test,Arunachal Pradesh,584.0,566,2.0
,2020-04-28,,,,,,,,test,Arunachal Pradesh,610.0,581,2.0
,2020-04-29,,,,,,,,test,Arunachal Pradesh,662.0,595,2.0
,2020-04-30,,,,,,,,test,Arunachal Pradesh,694.0,656,2.0
,2020-05-01,,,,,,,,test,Arunachal Pradesh,724.0,692,2.0
,2020-05-03,,,,,,,,test,Arunachal Pradesh,810.0,761,2.0
,2020-05-04,,,,,,,,test,Arunachal Pradesh,869.0,762,2.0
,2020-05-05,,,,,,,,test,Arunachal Pradesh,970.0,814,2.0
,2020-05-06,,,,,,,,test,Arunachal Pradesh,1039.0,857,2.0
,2020-05-07,,,,,,,,test,Arunachal Pradesh,1144.0,952,2.0
,2020-05-08,,,,,,,,test,Arunachal Pradesh,1354.0,1015,2.0
,2020-05-09,,,,,,,,test,Arunachal Pradesh,1597.0,1266,2.0
,2020-05-10,,,,,,,,test,Arunachal Pradesh,1823.0,1363,2.0
,2020-05-11,,,,,,,,test,Arunachal Pradesh,2078.0,1538,2.0
,2020-05-12,,,,,,,,test,Arunachal Pradesh,2257.0,1798,2.0
,2020-05-13,,,,,,,,test,Arunachal Pradesh,2483.0,1902,2.0
,2020-05-14,,,,,,,,test,Arunachal Pradesh,2677.0,2233,2.0
,2020-05-15,,,,,,,,test,Arunachal Pradesh,2942.0,2546,2.0
,2020-05-16,,,,,,,,test,Arunachal Pradesh,3163.0,2861,2.0
,2020-05-17,,,,,,,,test,Arunachal Pradesh,3349.0,2966,2.0
,2020-05-18,,,,,,,,test,Arunachal Pradesh,3662.0,3166,2.0
,2020-05-19,,,,,,,,test,Arunachal Pradesh,3941.0,3392,2.0
,2020-05-20,,,,,,,,test,Arunachal Pradesh,4157.0,3710,2.0
,2020-05-21,,,,,,,,test,Arunachal Pradesh,4438.0,3963,2.0
,2020-05-22,,,,,,,,test,Arunachal Pradesh,4844.0,4211,2.0
,2020-05-23,,,,,,,,test,Arunachal Pradesh,5206.0,4340,2.0
,2020-05-24,,,,,,,,test,Arunachal Pradesh,5428.0,4552,2.0
,2020-05-25,,,,,,,,test,Arunachal Pradesh,5997.0,4941,2.0
,2020-05-26,,,,,,,,test,Arunachal Pradesh,6319.0,5083,2.0
,2020-05-27,,,,,,,,test,Arunachal Pradesh,6436.0,5405,2.0
,2020-05-28,,,,,,,,test,Arunachal Pradesh,6984.0,5677,3.0
,2020-05-29,,,,,,,,test,Arunachal Pradesh,7488.0,6268,3.0
,2020-05-30,,,,,,,,test,Arunachal Pradesh,8017.0,6675,4.0
,2020-05-31,,,,,,,,test,Arunachal Pradesh,8283.0,7012,4.0
,2020-06-01,,,,,,,,test,Arunachal Pradesh,8768.0,7528,22.0
,2020-06-02,,,,,,,,test,Arunachal Pradesh,9079.0,7806,28.0
,2020-06-03,,,,,,,,test,Arunachal Pradesh,9551.0,7927,38.0
,2020-06-04,,,,,,,,test,Arunachal Pradesh,10025.0,8552,43.0
,2020-06-05,,,,,,,,test,Arunachal Pradesh,10790.0,8877,46.0
,2020-06-06,,,,,,,,test,Arunachal Pradesh,11261.0,9350,49.0
,2020-06-07,,,,,,,,test,Arunachal Pradesh,11516.0,9921,51.0
,2020-06-08,,,,,,,,test,Arunachal Pradesh,12012.0,10376,57.0
,2020-06-09,,,,,,,,test,Arunachal Pradesh,12455.0,10642,57.0
,2020-06-10,,,,,,,,test,Arunachal Pradesh,13035.0,11420,61.0
,2020-06-11,,,,,,,,test,Arunachal Pradesh,13479.0,11754,67.0
,2020-06-12,,,,,,,,test,Arunachal Pradesh,14047.0,12119,87.0
,2020-06-13,,,,,,,,test,Arunachal Pradesh,14518.0,12817,88.0
,2020-06-15,,,,,,,,test,Arunachal Pradesh,15453.0,13610,95.0
,2020-06-16,,,,,,,,test,Arunachal Pradesh,16158.0,14339,99.0
,2020-06-17,,,,,,,,test,Arunachal Pradesh,16630.0,14698,103.0
,2020-06-18,,,,,,,,test,Arunachal Pradesh,16630.0,14698,103.0
,2020-06-19,,,,,,,,test,Arunachal Pradesh,18008.0,14698,135.0
,2020-06-20,,,,,,,,test,Arunachal Pradesh,18521.0,16827,135.0
,2020-06-21,,,,,,,,test,Arunachal Pradesh,19154.0,17100,139.0
,2020-06-22,,,,,,,,test,Arunachal Pradesh,19799.0,18123,148.0
,2020-06-23,,,,,,,,test,Arunachal Pradesh,20398.0,18571,158.0
,2020-06-24,,,,,,,,test,Arunachal Pradesh,20938.0,18979,160.0
,2020-06-25,,,,,,,,test,Arunachal Pradesh,21274.0,19298,172.0
,2020-06-26,,,,,,,,test,Arunachal Pradesh,21890.0,19877,174.0
,2020-06-27,,,,,,,,test,Arunachal Pradesh,22623.0,20209,177.0
,2020-06-28,,,,,,,,test,Arunachal Pradesh,23011.0,20673,182.0
,2020-06-29,,,,,,,,test,Arunachal Pradesh,23709.0,21408,187.0
,2020-06-30,,,,,,,,test,Arunachal Pradesh,24237.0,21766,191.0
,2020-07-01,,,,,,,,test,Arunachal Pradesh,24856.0,22443,195.0
,2020-07-02,,,,,,,,test,Arunachal Pradesh,25440.0,23025,232.0
,2020-07-03,,,,,,,,test,Arunachal Pradesh,25917.0,23486,252.0
,2020-07-04,,,,,,,,test,Arunachal Pradesh,26569.0,24025,259.0
,2020-07-05,,,,,,,,test,Arunachal Pradesh,26808.0,24466,269.0
,2020-07-06,,,,,,,,test,Arunachal Pradesh,27645.0,24900,270.0
,2020-07-07,,,,,,,,test,Arunachal Pradesh,28072.0,25649,276.0
,2020-07-08,,,,,,,,test,Arunachal Pradesh,28581.0,25996,287.0
,2020-07-09,,,,,,,,test,Arunachal Pradesh,29232.0,26707,302.0
,2020-07-10,,,,,,,,test,Arunachal Pradesh,29834.0,28023,335.0
,2020-07-11,,,,,,,,test,Arunachal Pradesh,30922.0,28711,341.0
,2020-07-12,,,,,,,,test,Arunachal Pradesh,31520.0,29296,359.0
,2020-07-13,,,,,,,,test,Arunachal Pradesh,32691.0,30725,387.0
,2020-07-14,,,,,,,,test,Arunachal Pradesh,33807.0,31688,462.0
,2020-07-15,,,,,,,,test,Arunachal Pradesh,34619.0,32450,491.0
,2020-07-16,,,,,,,,test,Arunachal Pradesh,35430.0,33222,543.0
,2020-07-17,,,,,,,,test,Arunachal Pradesh,36426.0,34040,609.0
,2020-07-18,,,,,,,,test,Arunachal Pradesh,38042.0,35471,650.0
,2020-07-19,,,,,,,,test,Arunachal Pradesh,39288.0,37032,740.0
,2020-07-20,,,,,,,,test,Arunachal Pradesh,40477.0,37752,790.0
,2020-07-21,,,,,,,,test,Arunachal Pradesh,41772.0,39116,858.0
,2020-07-22,,,,,,,,test,Arunachal Pradesh,44986.0,42369,949.0
,2020-07-23,,,,,,,,test,Arunachal Pradesh,48880.0,46332,991.0
,2020-07-24,,,,,,,,test,Arunachal Pradesh,53335.0,51033,1056.0
,2020-07-25,,,,,,,,test,Arunachal Pradesh,57861.0,55574,1126.0
,2020-07-26,,,,,,,,test,Arunachal Pradesh,59558.0,57541,1158.0
,2020-07-27,,,,,,,,test,Arunachal Pradesh,63784.0,61629,1239.0
,2020-07-28,,,,,,,,test,Arunachal Pradesh,68034.0,65962,1330.0
,2020-07-29,,,,,,,,test,Arunachal Pradesh,72739.0,70551,1410.0
,2020-07-30,,,,,,,,test,Arunachal Pradesh,77630.0,75572,1484.0
,2020-07-31,,,,,,,,test,Arunachal Pradesh,81865.0,77637,1591.0
,2020-08-01,,,,,,,,test,Arunachal Pradesh,86288.0,81988,1673.0
,2020-08-02,,,,,,,,test,Arunachal Pradesh,89031.0,84700,1698.0
,2020-08-03,,,,,,,,test,Arunachal Pradesh,91227.0,86828,1758.0
,2020-08-04,,,,,,,,test,Arunachal Pradesh,93365.0,91127,1790.0
,2020-08-05,,,,,,,,test,Arunachal Pradesh,95983.0,91164,1855.0
,2020-08-06,,,,,,,,test,Arunachal Pradesh,98733.0,93684,1948.0
,2020-08-07,,,,,,,,test,Arunachal Pradesh,101947.0,96758,2049.0
,2020-08-08,,,,,,,,test,Arunachal Pradesh,104833.0,99460,2117.0
,2020-08-09,,,,,,,,test,Arunachal Pradesh,106792.0,101265,2155.0
,2020-08-10,,,,,,,,test,Arunachal Pradesh,109863.0,104171,2231.0
,2020-08-11,,,,,,,,test,Arunachal Pradesh,112689.0,106807,2327.0
,2020-08-12,,,,,,,,test,Arunachal Pradesh,115758.0,109794,
,2020-08-13,,,,,,,,test,Arunachal Pradesh,118882.0,112767,
,2020-08-14,,,,,,,,test,Arunachal Pradesh,121371.0,115112,2607.0
,2020-08-15,,,,,,,,test,Arunachal Pradesh,122854.0,116538,2658.0
,2020-08-16,,,,,,,,test,Arunachal Pradesh,124786.0,118381,
,2020-08-17,,,,,,,,test,Arunachal Pradesh,127286.0,120729,
,2020-08-18,,,,,,,,test,Arunachal Pradesh,130246.0,123408,
,2020-08-19,,,,,,,,test,Arunachal Pradesh,133048.0,126085,
,2020-08-20,,,,,,,,test,Arunachal Pradesh,136092.0,128762,
,2020-08-21,,,,,,,,test,Arunachal Pradesh,138913.0,131556,
,2020-08-22,,,,,,,,test,Arunachal Pradesh,141655.0,134121,
,2020-08-23,,,,,,,,test,Arunachal Pradesh,143626.0,135812,
,2020-08-24,,,,,,,,test,Arunachal Pradesh,146012.0,138059,
,2020-08-25,,,,,,,,test,Arunachal Pradesh,149273.0,141127,
,2020-08-26,,,,,,,,test,Arunachal Pradesh,152852.0,144556,
,2020-08-27,,,,,,,,test,Arunachal Pradesh,155750.0,147281,
,2020-08-28,,,,,,,,test,Arunachal Pradesh,158993.0,150209,
,2020-08-29,,,,,,,,test,Arunachal Pradesh,161525.0,152666,
,2020-08-30,,,,,,,,test,Arunachal Pradesh,164524.0,155425,
,2020-08-31,,,,,,,,test,Arunachal Pradesh,167615.0,158324,
,2020-09-01,,,,,,,,test,Arunachal Pradesh,170445.0,160911,
,2020-09-02,,,,,,,,test,Arunachal Pradesh,173469.0,163658,
,2020-09-03,,,,,,,,test,Arunachal Pradesh,177259.0,167280,
,2020-09-04,,,,,,,,test,Arunachal Pradesh,180372.0,170070,
,2020-09-05,,,,,,,,test,Arunachal Pradesh,183390.0,172829,
,2020-09-06,,,,,,,,test,Arunachal Pradesh,185322.0,174589,
,2020-09-07,,,,,,,,test,Arunachal Pradesh,188435.0,177394,
,2020-09-08,,,,,,,,test,Arunachal Pradesh,191632.0,180193,
,2020-09-09,,,,,,,,test,Arunachal Pradesh,194647.0,182937,
,2020-09-10,,,,,,,,test,Arunachal Pradesh,197711.0,185795,
,2020-09-11,,,,,,,,test,Arunachal Pradesh,201010.0,188857,
,2020-09-12,,,,,,,,test,Arunachal Pradesh,203356.0,191018,
,2020-09-13,,,,,,,,test,Arunachal Pradesh,205519.0,192960,
